SMILES,SA,LogP,MW,NumHeavyAtoms,lowest_mode1_affinity,pareto_rank
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4cnn(CCN)c4)c(=O)oc3c2C)OC1(C)C,4.557587065007786,2.3809400000000007,582.6100000000002,42,-8.3,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(C#N)C(N)=O)c(=O)oc3c2C)OC1(C)C,4.836454633602798,1.3481199999999998,570.5550000000002,41,-6.4,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(N)COCCO)c(=O)oc3c2C)OC1(C)C,4.682036572272236,1.5674399999999993,576.5990000000003,41,-7.4,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CCn4nnc(N)n4)c(=O)oc3c2C)OC1(C)C,4.675518099490544,1.370139999999999,584.5860000000002,42,-7.4,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NCCS(C)(=O)=O)c(=O)oc3c2C)OC1(C)C,4.514775818908997,2.0152399999999995,594.6390000000002,41,-7.4,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(OC(C)CN)c(=O)oc3c2C)OC1(C)C,4.620217045767331,2.28474,546.5730000000003,39,-7.4,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CCCN(C)CCN)c(=O)oc3c2C)OC1(C)C,4.5360386611328,2.3818399999999995,587.6700000000003,42,-7.3,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NCc4nnn[nH]4)c(=O)oc3c2C)OC1(C)C,4.697154087866213,1.683939999999999,570.5590000000002,41,-8.0,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(N(C)C(=O)C(N)CO)c(=O)oc3c2C)OC1(C)C,4.778275603524843,0.8411399999999998,589.5980000000002,42,-5.3,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(COC(=O)C(O)CN)c(=O)oc3c2C)OC1(C)C,4.719747786535127,0.9215399999999996,590.5820000000002,42,-7.1,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4[nH]c(=O)[nH]c(=O)c4N)c(=O)oc3c2C)OC1(C)C,4.694528149024003,1.184539999999999,598.5650000000002,43,-8.2,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C4(CN)CS(=O)(=O)CC4O)c(=O)oc3c2C)OC1(C)C,5.156312689973624,0.5445400000000014,636.6760000000002,44,-6.6,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NCCN4CCN(C)CC4)c(=O)oc3c2C)OC1(C)C,4.47433558253363,2.21804,614.6960000000003,44,-8.2,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(CN)N(C)C)c(=O)oc3c2C)OC1(C)C,4.6508819596891104,2.12014,559.6160000000002,40,-5.2,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Nc4ncccn4)c(=O)oc3c2C)OC1(C)C,4.468363399607103,3.092340000000001,566.5670000000001,41,-8.3,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NCCN(C)CCO)c(=O)oc3c2C)OC1(C)C,4.545321604276612,1.89474,589.6420000000003,42,-6.7,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C4C(N)C(=O)NN4C)c(=O)oc3c2C)OC1(C)C,5.048939292825287,0.9037400000000008,586.5980000000002,42,-7.8,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CCS(=O)(=O)CCN)c(=O)oc3c2C)OC1(C)C,4.6205162636675645,1.47474,608.6660000000003,42,-6.9,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(OCCNC(=O)c4ccccc4N)c(=O)oc3c2C)OC1(C)C,4.426518917990977,2.949740000000001,651.6690000000002,47,-8.5,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(OCC(=O)Nc4cccc(N)c4)c(=O)oc3c2C)OC1(C)C,4.398483163079075,3.158440000000001,637.6420000000002,46,-7.9,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(OCc4nnc(N)o4)c(=O)oc3c2C)OC1(C)C,4.589570486758447,2.10294,586.5540000000002,42,-7.5,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Cn4nc(N)n(C)c4=O)c(=O)oc3c2C)OC1(C)C,4.690621640148263,1.0844399999999996,599.5970000000002,43,-7.4,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4ccc(N)cn4)c(=O)oc3c2C)OC1(C)C,4.451232680535769,3.202940000000001,565.5790000000002,41,-8.1,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(C)(O)CN)c(=O)oc3c2C)OC1(C)C,4.761245397415683,1.7249399999999997,546.5730000000003,39,-7.2,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CCNC(=O)CCl)c(=O)oc3c2C)OC1(C)C,4.466433418404097,2.45624,593.0290000000002,41,-7.6,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(COCC(=O)NNC(=O)CCl)c(=O)oc3c2C)OC1(C)C,4.605241200322963,1.4615399999999996,652.0530000000001,45,-7.8,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CNC(=O)NC(=O)CCl)c(=O)oc3c2C)OC1(C)C,4.508463060266607,2.1233400000000007,622.027,43,-7.8,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)CBr)c(=O)oc3c2C)OC1(C)C,4.446029660093261,2.8921400000000013,609.426,39,-7.0,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(OCCBr)c(=O)oc3c2C)OC1(C)C,4.447374611943796,3.332440000000002,596.4270000000001,38,-7.0,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(OCNC(=O)CCl)c(=O)oc3c2C)OC1(C)C,4.585426275546954,2.2500400000000003,595.0010000000002,41,-7.3,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(C)(C)Cl)c(=O)oc3c2C)OC1(C)C,4.591931538501402,4.032640000000002,550.0040000000002,38,-5.4,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CN(C)CCOCCN)c(=O)oc3c2C)OC1(C)C,4.562931388418246,1.96584,603.6690000000003,43,-6.5,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CNC(=O)Cn4cc(N)cn4)c(=O)oc3c2C)OC1(C)C,4.577830382069618,1.653839999999999,625.6350000000001,45,-8.2,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C4[C@@H](O)[C@H](N)CS4(=O)=O)c(=O)oc3c2C)OC1(C)C,5.176814591036472,0.71644,622.6490000000001,43,-7.8,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Nc4nnc[nH]4)c(=O)oc3c2C)OC1(C)C,4.762993685535851,2.42044,555.5440000000001,40,-6.9,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(OCC[C@H](C)N)c(=O)oc3c2C)OC1(C)C,4.593779242681348,2.674840000000001,560.6000000000003,40,-7.3,6
COC(=O)C(N)(CO)c1c(O)c2ccc(O[C@@H]3OC(C)(C)[C@H](OC)[C@@H](OC(=O)c4ccc(C)[nH]4)[C@H]3O)c(C)c2oc1=O,4.85312938160517,0.8780399999999997,590.5820000000002,42,-6.7,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(N)C4COC4)c(=O)oc3c2C)OC1(C)C,4.727846850303084,2.20494,558.5840000000003,40,-7.1,6
COc1ccccc1CNc1c(O)c2ccc(O[C@@H]3OC(C)(C)[C@H](OC)[C@@H](OC(=O)c4ccc(C)[nH]4)[C@H]3O)c(C)c2oc1=O,4.364104308889241,4.179440000000002,608.6440000000002,44,-8.6,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4ccc(C)c(N)c4)c(=O)oc3c2C)OC1(C)C,4.403598393574271,4.116360000000002,578.6180000000003,42,-9.1,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CC(CN)(CO)CO)c(=O)oc3c2C)OC1(C)C,4.735407761643272,1.0309400000000002,590.6260000000003,42,-6.2,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(O)Cn4c(N)cc(=O)[nH]c4=O)c(=O)oc3c2C)OC1(C)C,4.8628648975823285,0.7245400000000002,642.6180000000002,46,-7.4,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CNC(=O)c4ccc(N)nn4)c(=O)oc3c2C)OC1(C)C,4.560531622764408,1.86094,623.6190000000001,45,-8.7,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CC4(O)CN(CCN)C4)c(=O)oc3c2C)OC1(C)C,4.692725782160098,1.1066400000000003,601.6530000000002,43,-7.0,6
COC[C@H](O)C(N)c1c(O)c2ccc(O[C@@H]3OC(C)(C)[C@H](OC)[C@@H](OC(=O)c4ccc(C)[nH]4)[C@H]3O)c(C)c2oc1=O,4.831735635461401,1.565839999999999,576.5990000000003,41,-7.5,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(N4OC[C@@H](N)C4=O)c(=O)oc3c2C)OC1(C)C,4.930453879964544,1.1642399999999993,573.5550000000003,41,-6.3,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(O)(CO)Cn4ccc(N)nc4=O)c(=O)oc3c2C)OC1(C)C,5.0326140937314765,0.5777399999999993,656.6450000000001,47,-8.0,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(C)CCN)c(=O)oc3c2C)OC1(C)C,4.616206886115663,3.0110400000000013,544.6010000000003,39,-7.1,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C=C[C@H](C)N)c(=O)oc3c2C)OC1(C)C,4.711998758394326,2.9191400000000014,542.5850000000003,39,-7.5,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(COC(=O)CCCCN)c(=O)oc3c2C)OC1(C)C,4.461001401456056,2.7309400000000004,602.6370000000003,43,-7.7,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NCCC(CO)CO)c(=O)oc3c2C)OC1(C)C,4.618338995580961,1.9615399999999992,590.6260000000002,42,-6.8,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4cc(N)cn(CC(N)=O)c4=O)c(=O)oc3c2C)OC1(C)C,4.643638679977924,1.45494,638.6300000000002,46,-6.9,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(OCC[C@@H](N)CO)c(=O)oc3c2C)OC1(C)C,4.638093577766742,1.6472399999999998,576.5990000000003,41,-7.1,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NCCC(C)C)c(=O)oc3c2C)OC1(C)C,4.440983050200444,4.016740000000003,558.6280000000003,40,-7.4,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(COc4ccc(CCN)cc4)c(=O)oc3c2C)OC1(C)C,4.385777644600637,3.6389400000000025,622.6710000000002,45,-8.5,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CCn4nnc(CN)n4)c(=O)oc3c2C)OC1(C)C,4.719542718165269,1.2466399999999989,598.6130000000002,43,-8.0,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C4C(O)C(N)CS4(=O)=O)c(=O)oc3c2C)OC1(C)C,5.176814591036472,0.71644,622.6490000000001,43,-8.3,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(CO)C(C)O)c(=O)oc3c2C)OC1(C)C,4.810751851677617,1.7123399999999995,576.5990000000002,41,-6.3,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C[C@@H](N)[C@@H](C)O)c(=O)oc3c2C)OC1(C)C,4.767489053023805,1.8093399999999995,560.6000000000003,40,-6.8,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC4CONC4=O)c(=O)oc3c2C)OC1(C)C,4.878842111754878,1.4006399999999994,573.5550000000002,41,-7.9,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4ccccc4OCCN)c(=O)oc3c2C)OC1(C)C,4.404540752773226,3.5632400000000013,608.6440000000002,44,-7.8,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Nc4n[nH]c(=O)[nH]4)c(=O)oc3c2C)OC1(C)C,4.72597590722059,1.7137399999999998,571.5430000000001,41,-7.9,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CN(CCN)C4CC4)c(=O)oc3c2C)OC1(C)C,4.560444012303368,2.48184,585.6540000000003,42,-6.9,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CNC(=O)Cc4cccc(N)c4)c(=O)oc3c2C)OC1(C)C,4.4374922484818615,2.9998400000000016,635.6700000000002,46,-8.8,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NCc4ccc(Cl)cc4)c(=O)oc3c2C)OC1(C)C,4.34260619586404,4.824240000000003,613.063,43,-8.0,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Cn4nnnc4CCCN)c(=O)oc3c2C)OC1(C)C,4.626768117212067,1.4848399999999995,612.6400000000002,44,-6.4,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C4CCC4N)c(=O)oc3c2C)OC1(C)C,4.753135677563565,2.763440000000001,542.5850000000003,39,-6.7,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(OCCc4ccc(CN)cc4)c(=O)oc3c2C)OC1(C)C,4.390781090754483,3.6389400000000016,622.6710000000002,45,-8.0,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Oc4cccc(N)c4)c(=O)oc3c2C)OC1(C)C,4.392081362090013,3.9332400000000014,580.5900000000003,42,-7.6,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)C4CCN(CCN)CC4)c(=O)oc3c2C)OC1(C)C,4.481952575556363,2.16794,642.7060000000002,46,-7.8,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Cc4cccnc4N)c(=O)oc3c2C)OC1(C)C,4.454910672434841,3.1267400000000016,579.6060000000002,42,-7.6,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CC(=O)N4CCC(CN)CC4)c(=O)oc3c2C)OC1(C)C,4.506601970158949,2.29854,627.6910000000003,45,-8.5,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4cnc(N)c(C(N)=O)n4)c(=O)oc3c2C)OC1(C)C,4.608516408510931,1.69684,609.5920000000001,44,-7.8,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)Cn4cc(N)cn4)c(=O)oc3c2C)OC1(C)C,4.546926074753779,1.9761399999999991,611.6080000000001,44,-8.1,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(N[C@@H]4CONC4=O)c(=O)oc3c2C)OC1(C)C,4.878842111754878,1.4006399999999994,573.5550000000002,41,-7.7,6
COCC(N)C(=O)OCc1c(O)c2ccc(O[C@@H]3OC(C)(C)[C@H](OC)[C@@H](OC(=O)c4ccc(C)[nH]4)[C@H]3O)c(C)c2oc1=O,4.67733650153965,1.5756399999999997,604.6090000000003,43,-7.1,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(COC(=O)Cn4cnc(N)n4)c(=O)oc3c2C)OC1(C)C,4.652367354774333,1.4758399999999996,627.6070000000002,45,-7.8,6
CCN(C)C(=O)CNc1c(O)c2ccc(O[C@@H]3OC(C)(C)[C@H](OC)[C@@H](OC(=O)c4ccc(C)[nH]4)[C@H]3O)c(C)c2oc1=O,4.536292781886188,2.4489400000000003,587.6260000000002,42,-7.6,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(F)(F)CN)c(=O)oc3c2C)OC1(C)C,4.664004111679411,2.6092400000000007,552.5270000000003,39,-7.2,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4cnc(N)o4)c(=O)oc3c2C)OC1(C)C,4.597500723902889,2.7959400000000008,555.5400000000002,40,-6.9,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NCc4cccc(C(N)=O)c4)c(=O)oc3c2C)OC1(C)C,4.420876411846292,3.269740000000001,621.6430000000001,45,-8.2,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4c(CC(N)C(N)=O)nnn4C)c(=O)oc3c2C)OC1(C)C,4.950206436043867,0.7093400000000014,640.6500000000002,46,-7.0,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Cn4nc(N)c(O)n4)c(=O)oc3c2C)OC1(C)C,4.7898001327047055,1.486339999999999,585.5700000000002,42,-7.1,6
CCN(CCc1c(O)c2ccc(O[C@@H]3OC(C)(C)[C@H](OC)[C@@H](OC(=O)c4ccc(C)[nH]4)[C@H]3O)c(C)c2oc1=O)C(=O)CN,4.57041098926069,1.90844,601.653,43,-7.2,6
CNC(=O)c1ccc(Nc2c(O)c3ccc(O[C@@H]4OC(C)(C)[C@H](OC)[C@@H](OC(=O)c5ccc(C)[nH]5)[C@H]4O)c(C)c3oc2=O)cc1,4.385038322516269,3.661940000000002,621.6430000000003,45,-7.1,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)CC4(N)COC4)c(=O)oc3c2C)OC1(C)C,4.664354184526962,1.6150399999999998,601.6090000000003,43,-8.1,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(OCCNC(=O)Cn4cc(N)cn4)c(=O)oc3c2C)OC1(C)C,4.604882941659616,1.5326400000000002,655.6610000000002,47,-7.7,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(OCc4ccc(N)nc4)c(=O)oc3c2C)OC1(C)C,4.447592621203407,3.1149400000000016,595.6050000000002,43,-8.0,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C[C@@H](O)CCN)c(=O)oc3c2C)OC1(C)C,4.643535205984099,1.81094,560.6000000000003,40,-6.9,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4ncc(N)c(=O)[nH]4)c(=O)oc3c2C)OC1(C)C,4.61976213939367,1.89124,582.5660000000003,42,-8.6,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC4CCOCC4)c(=O)oc3c2C)OC1(C)C,4.489139917825726,3.149640000000001,572.6110000000003,41,-7.6,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NCCNC(=O)N(C)C)c(=O)oc3c2C)OC1(C)C,4.546484362041754,2.24184,602.6410000000002,43,-7.6,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Cc4nnc(CN)n4C)c(=O)oc3c2C)OC1(C)C,4.6137326921992114,1.7367399999999995,597.6250000000002,43,-7.4,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)c4cn[nH]c4N)c(=O)oc3c2C)OC1(C)C,4.559008702629459,2.116339999999999,597.5810000000001,43,-7.1,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(COC4CN(CCN)C4)c(=O)oc3c2C)OC1(C)C,4.601074022055795,1.7182400000000004,601.6530000000002,43,-7.4,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CN(C)C[C@@H](N)CO)c(=O)oc3c2C)OC1(C)C,4.724858717709216,1.31014,589.6420000000003,42,-6.6,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4nccc(CN)n4)c(=O)oc3c2C)OC1(C)C,4.563092104795583,2.4744400000000004,580.5940000000003,42,-8.3,6
CCN(CCN)CCOc1c(O)c2ccc(O[C@@H]3OC(C)(C)[C@H](OC)[C@@H](OC(=O)c4ccc(C)[nH]4)[C@H]3O)c(C)c2oc1=O,4.526808181117072,2.218139999999999,603.6690000000002,43,-7.3,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(COC(=O)C4(N)COC4)c(=O)oc3c2C)OC1(C)C,4.691550634231104,1.32964,602.5930000000003,43,-8.0,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(N)C(F)F)c(=O)oc3c2C)OC1(C)C,4.733574188624475,2.823640000000001,552.5270000000002,39,-7.1,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(N[C@@H](CO)[C@@H](C)O)c(=O)oc3c2C)OC1(C)C,4.810751851677617,1.7123399999999995,576.5990000000002,41,-6.1,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(C)(C)CO)c(=O)oc3c2C)OC1(C)C,4.555365619007783,2.7415400000000005,560.6000000000003,40,-7.3,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Cc4nnc(N)o4)c(=O)oc3c2C)OC1(C)C,4.599028732271644,2.11474,570.5550000000003,41,-7.8,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(N(C)S(=O)(=O)NCCN)c(=O)oc3c2C)OC1(C)C,4.744607877650814,0.7880400000000012,624.6690000000001,43,-5.5,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CC(O)C#CCN)c(=O)oc3c2C)OC1(C)C,4.864606764579928,1.4242399999999995,570.5950000000003,41,-6.8,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Cn4c(N)nn(C)c4=O)c(=O)oc3c2C)OC1(C)C,4.711303296952997,1.0844399999999996,599.5970000000002,43,-6.4,6
COCOCCNc1c(O)c2ccc(O[C@@H]3OC(C)(C)[C@H](OC)[C@@H](OC(=O)c4ccc(C)[nH]4)[C@H]3O)c(C)c2oc1=O,4.529441393946253,2.59114,576.5990000000003,41,-7.1,6
